     461        81
     185       549
     335       503
     335       332
     509       503
     110       332
     508       509
     110       328
     507       508
     328       631
     537       507
     631       632
     535       537
     630       632
     536       535
     512       630
     370       536
     512       513
     369       370
     513       510
     369       151
     510       564
     151       153
     565       564
     153       154
     562       565
     379       154
     556       562
     380       379
     556       555
     381       380
     555       554
     462       381
     554       550
     462       463
     550       551
     463       461
     549       551
     459       461
     547       549
     334       335
     504       509
     109       110
     507       506
     631       627
     527       535
     630       629
     633       370
     515       513
     152       151
     563       564
     154        72
     561       562
     380         3
     407       555
     464       462
     550       552
     726       459
     547       728
     459       460
     548       547
     333       334
     334       108
     333       504
     108       109
     505       504
     109         9
     506       505
       9       627
     506       528
     627       628
     528       527
     628       629
     527       634
     514       629
     634       633
     514       515
     633       635
     113       515
     152       635
     113       563
      71       152
     563       560
      71        72
     560       561
      72        70
     561       408
      70         3
     407       408
       3        68
     403       407
      68       464
     552       403
     465       464
     552       553
     465       460
     553       548
     460       265
     396       548
     325       333
     108       103
     491       505
     106         9
     528       616
     628        10
     634       636
      11       514
     635       637
     170       113
     366        71
     560       176
      70        73
     408       404
      68        67
     405       403
     267       465
     553       398
     265       707
     721       396
     326       325
     103       326
     325       492
     103       107
     492       491
     106       107
     491       615
     104       106
     615       616
      10       104
     616       614
      10        12
     636       614
      11        12
     638       636
     171        11
     266       265
     397       396
     638       637
     170       171
     637       529
     177       170
     529       366
     176       177
     366       367
     402       176
      73       367
     404       402
      73        69
     404       406
      67        69
     406       405
      66        67
     405       169
     267        66
     169       398
     266       267
     398       397
     323       326
     492       490
     105       107
     615       611
     125       104
     614       613
      12        18
     532       638
     171       172
     529       530
     177       175
      65       266
     397       168
     367       590
     402       401
      69       268
     399       406
     257        66
     169       392
     678        65
     168       690
     324       323
     102       323
     324       490
     102       105
     489       490
     105       126
     611       489
     125       126
     612       611
     121       125
     612       613
      18       121
     613       523
      18        17
     532       523
      17       172
     530       531
     173       175
     531       532
     172       173
     591       530
     174       175
     591       590
     174       401
     590       592
     401       400
     592       268
     400       399
      65       254
     389       168
     268       269
     393       399
     269       257
     392       393
     257       254
     392       389
     320       324
     101       102
     489       322
     122       126
     524       612
     121       124
     523       526
      16        17
     531       148
     173        37
     589       591
      38       174
     592       656
     400       166
     254       255
     390       389
     270       269
     393       395
     255       705
     720       390
     320       100
     100       101
     321       320
      20       101
     322       321
      20       122
     322       146
     122       123
     524       146
     124       123
     525       524
     118       124
     466       589
      38        40
     658       656
     166       165
     658       589
     165        38
     466       148
      37        40
     526       525
      16       118
     148       476
      37        19
     476       526
      19        16
     655       656
     167       166
     270       655
     167       395
     256       255
     390       391
     258       270
     395       394
     258       256
     394       391
     100       127
     147       321
     120        20
     146       298
     123       117
     660       658
     165       180
     655       657
     164       167
     467       466
      39        40
     475       525
     343       118
     476       604
      19       116
     253       256
     391       388
      64       258
     394       163
     127       132
     130       127
     132       147
     120       130
     299       147
     119       120
     298       299
     117       119
     298       300
     117       344
     659       660
     180       179
     660       468
     181       180
     657       659
     179       164
     300       475
     344       343
      63       657
     164       161
     467       468
      39       181
     704       253
     388       719
     475       600
     342       343
     603       467
     115        39
     604       603
     116       115
     604       600
     116       342
      63        64
     163       161
     253        62
     162       388
      62        64
     162       163
     131       132
     130       129
     297       299
     119       281
     659        60
     178       179
     300       607
     344       345
     361       468
     181       182
     599       600
     347       342
     603       601
     114       115
     264        63
     161       387
      62        61
     160       162
     131       128
     128       129
      92       131
     129       280
      92       297
     281       280
     606       297
     282       281
      60        59
     183       178
      60       263
     386       178
     607       606
     282       345
      59       361
     182       183
     607       605
     345       346
     263       264
     387       386
     361       360
      13       182
     605       599
     347       346
     602       599
     338       347
     264       259
     382       387
     360       601
      13       114
      61       677
     689       160
     601       602
     114       338
      61       259
     160       382
     128        21
     291        92
     280       279
     608       606
     283       282
     250        59
     183        32
     262       263
     385       386
     610       605
     346       339
     260       259
     383       382
     360       140
      14        13
     602       474
     340       338
      21       292
      21        91
     292       291
     279        91
     291       294
     284       279
     262       251
      36       385
     294       608
     283       284
     250       251
      32        36
     261       262
     385       384
     608       609
      88       283
     249       250
      32        31
     261       260
     384       383
     610       609
     339        88
     473       610
     341       339
     706       260
     383       718
     140       249
      31        14
     473       474
     341       340
     142       474
      15       340
     140       142
      15        14
     292       293
      90        91
     294       296
     304       284
     251       252
      35        36
       2       261
     384        29
     609       290
      89        88
     247       249
      31        33
     288       473
      99       341
     141       142
     485        15
     293        22
      22        90
     295       293
      90       303
     252        58
      30        35
     296       295
     304       303
     248       252
      34        35
     289       296
     302       304
      58         2
      29        30
     289       290
     302        89
       2       667
      29       670
     290       287
      89        98
     248       247
      33        34
     287       288
      98        99
     141       286
     485       486
      25       141
     487       485
     286       288
     486        99
     247        25
      33       487
       5        22
     295        24
     303       480
      58        56
      30        28
     357       289
     301       302
      57       248
       8        34
     287       285
      98       314
     286       521
     486       483
     362        25
     487       488
      24        23
     479       480
      23         5
       5       479
      56        57
       8        28
      24       358
     477       480
     676        56
      28       669
     358       357
     477       301
     357       356
     313       301
      57       143
      97         8
     285       356
     314       313
     522       362
     484       488
     362       363
     319       488
     520       285
     314       316
     521       522
     483       484
     352        23
     479       481
     520       521
     316       483
     359       358
     478       477
     363       143
      97       319
     356       354
     313       311
     143       688
     684        97
     516       522
     484       318
     353       359
     478       482
     519       520
     315       316
     352       353
     481       482
     351       352
     481       351
     364       363
     319       317
     359       355
     306       478
     354       355
     306       311
     144       519
     312       315
     364       516
     318       317
     354       144
     311       312
     519       518
     310       315
     353       349
     307       482
     516       517
     318       309
     351       350
     716       364
     317       715
     355       139
     305       306
     517       518
     309       310
     145       144
     312        96
     139       349
     307       305
     349       348
     138       307
     348       350
     350       138
     365       518
     310       308
     517       727
     309       714
     137       139
     305         7
     365       145
      96       308
     145       136
       6        96
     348       135
      95       138
     136       137
       7         6
     717       365
     308       713
     133       137
       7        93
     135       133
      93        95
     134       135
      94        95
     134        94
     136       687
     668         6
     133       685
      93       682
     686       134
      94       683
